,addy,token,hold,price,holder_count
6251,,Fkj9iqrAdM3BLyyLwFzLnhEKnwRqNU6EzG4vxgA6XjCD,,0.0,0
6252,,FkND9qAorjhzLZbsApdvBW95N62wVuao4GYy9MZTUoEW,,0.0,0
6253,,FkQeSKyzdW5qBx7uKnkDovqnCZisUUfzSQZV9vNhpLf2,,0.0,0
6254,BjvjuS13q1R26N91RNxTg9vmUbAM7huCwg6V5rU7qev4,FkuKyhbv6E24SMAoB7u6A9j815AxwT1i77yu8oq9eZwU,1653522489,0.0,2
6255,,FkvuzGLEBUzse4QdiSGc45G7NddyPG2TofkLizMRRySy,,0.0,0
6256,8kzCArMywENju5dqLWZsfLQ9WZSCBiMavSfT117b8mfD,FkwjGUpkK1Zt8AyDfqzGSEaE7xrnTCArSFg1G7DKJCxj,1658782925,0.0,4
6257,J8spKXcSzWYFM94ineXx5NUcUWkWU6qDhoycu7Xkj9G2,FKwwzZ4WxaCAdbDWU2gMS9Pei7UBEFiD2KYWxmoNZFSM,1673092799,0.0,4
6258,5UQyogzgbiCjcjfTMtu15kFix93sgHAL7rPrrMQHDA4N,FKXcj5UYfkiEW1T568nbtYGFt5ZMxBftC75qEHqeueHL,1674784876,0.0,9
6259,jgNbQXRdkzdTATjKJdHY9mMU7sEh8mzH9A7PVPqc7tF,FL5v8uwtvUaJVDWgHxefCjGFu8ehGnWoGW4R8tX2t7N3,1663084514,0.0,7
6260,9HapP6ZfMKU9ecuvVF2nY9QD2jWxd7JzVXmJxnYX9r7h,FL9n1a5TZd9Pvka7y35nZ1yc1f7wVSq1Hd6nhPhJo72r,1670217789,-1.0,9
6261,7KzZCfZGNCjSvGhADcrPGPutahSDTb1GFALWkVSZyY7H,FLA6Fn5fb86Mk9wJYteZVpqdNoNrVjLAhwAJ5Nnh9fmK,1674821376,10.84,8
6262,7ZLvtZn9cUj5bYPQNMcepe12dLxe8RMXpq6J7Dsrin3G,FLgZ5F5dwWnUiNZTWs2dNsZSLeFPtAKAR7W8smmRDcbH,1651960769,-1.0,1
6263,3J4a4GUbMBN1xBuSuvoScCd97WvuDRLyHhevRZxjaphE,FLhQ8YSjHaNagqtD2uTGjpy7qSUa5ozCHpKM1n1YwrCW,1645757447,0.9,3
6264,2DQ83wLRi8Htb7BfyyVHiYr56KEkr71FGh6yzvhkYDuf,FLMk5MQLJy5jBeGMHxaW28xEXmawfKhVDv48bfRcekkg,1664934382,-1.0,1
6265,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,FLsS3ANiYoj8ENJAmHTcwByUBm8Gkk3rC7V4knfRPkop,1644335502,-1.0,2
6266,,FLWdg1YRsLi8Y52o8VtW4FTMYBTvQZC4fTH8mhL15t4G,,0.0,0
6267,7zoDigh3RqncTWDpjMKUNru5hdv9ovzx5cmPaS7pxre6,FLwQHnFgDMerXeTLSacTtM2XwuhoBTr15Tw4UQijY4y,1650179259,1.599,2
6268,7UVF8htGxkNencXu9ijh2YuX6qWVBwy8mEhW1JpWdHyM,FLyb8goV4T86L4nWaeNPfw72NBAy9jsEXHaocoVzFom5,1669571316,-1.0,4
6269,,Fm1RPw15eJnuDusQ4P3GcdrxY7GL2K3LD7L93ggCAxEq,,0.0,0
6270,siLeAtxigfMGTgjozq9jNDjudPG86GfrGBiL88u3yXo,Fm7siCF6YhvywA4cdGzo8pTyrGeqXbA3nubaMRby6cp1,1659508570,0.0,1
6271,DuMboD9Ni3XLTfvAoRgdruLD2mKCYRPBKWzPnFEu5uXE,FMcT4R4izD98dTUUe4Sib5JeuiAvsw7kQ3nAhH8XcQ7F,1670694146,50.0,1
6272,6EZz1ytP67W4B1vma47tPBTFUEEGQGGvwTHf8Vks7vRJ,FmFG7kinyRG77NEncWpMZ4odEujSHqE116tYmKy6FuxR,1665121821,-1.0,1
6273,DGmE7T1uyQZpP2yguio6eyAnF1ToM6mgQ2ZGr5gU4WBj,FmJJZJL9PYCQZiW36KZ1ddS2mGb7f278N1Zo5rbo4KGz,1674295528,18.0,7
6274,,FmK62csqEWs5Wme4CNA4RxqsJsCg8NgK8CfAMhxhUDVL,,0.0,0
6275,FzoZAr1bwdVkSbuRRW36ZXyznrXNnULGJspCdv8fP1oN,FmMYLaddumrfQ43m3qTu5EaYQVCVbcj24K5Fm1GfVG5B,1663770157,0.0,2
6276,84CfSpbFKDFRcPEvBPG64ePzF4efSJfLQRtUfVLJ66kP,FmnAuPYZdBb7M4qDqvVyaNoCnEhTzedFWMYKPjhG3Znc,1663078501,0.0,2
6277,,FmqvC1CCXrGxfPWL8mGJR7NKiUn3kuKR9o3udtzUg7My,,0.0,0
6278,BZHd3P4bKpJ9tL1Fzunp3L4uPTB2DpWhmktC4ATSeHUg,FMX1v21LkjqLhrApqarxQzJHi7Uw8xe17t2wwoQqRVgx,1673012330,13.2,2
6279,,Fn3XAwALTMwQcvzJeBbguakTUirFs9FyDNo92xa1pCP5,,0.0,0
6280,AxB736YNWoP3eUgF1dndN1gKvn2ttQnKx7PtcicohWaJ,Fn4Av8grnK5Edr8p3ZBqTx8sAEXNnPuZKWcueoc3Ah1s,1642480429,2.3,2
6281,5Vu5kpCH3h4McvYeQDW7LePC2KsXgR1LUKaAGK9Bfg78,FnaewjokKP99cgLXcRh7aY7XzQwWnUWnWhbE9vxfudcX,1663678627,0.0,4
6282,J7eHn5W4qSBLicLw5x28udZBVmy2gvB75YGdjvrugZEv,FNEH4D6CECFXqFtr4qd3bxMCcTgwKfud3FyYMGB5vDxk,1668024456,10.8,4
6283,,FNf8rJYDH1BTpp8DPSnh89cwgZK2tsAfTMkx8V42jcvs,,0.0,0
6284,,FNFDMtN5v4HRZGJNu2i96Xhuwn6pQpcbz6sgf8dBEkHj,,0.0,0
6285,,FnidQFp1saqqMqPBcFH7XXxEtsL38ntJNfzib9DYzYDe,,0.0,0
6286,F9XnxtEpGKyjDBUBWUNRFza3K8SF9QaqmHuk4PD17frR,FnJfdjMnZ4aSxDEpwfYHho2QniWjQn6zHSvXzgzsrjmY,1641684211,0.4,1
6287,CjKg3JHyzxt1jR6ZeBP4jtpL332ohpqdHVx8RW1ZjYZC,FNKF5ChDmGPA9fNqCxK29fVtSrafpjrpcZKsJQpaXYH,1663530224,0.0,1
6288,BU7o27mSV9pmWYHPVdjC5KLwnnCM2Dr23J7CVBVVuaUp,FNkUPHKxZrargF5kUgnX5ZRH9L9h75cTMt1rv5Jh8JBa,1659590244,-1.0,2
6289,GaXVARydC9n7fDNJngYLH2kdLUEVXH9gr5YGbpyp2Yrd,FNLSufFuUYrnyRYDqwZMjsY1r7rrzDj7Bj1XiqDYm83J,1666799237,0.0,3
6290,,FNqN8DmkfD4Sbpv1Fe6DagK12bbahzvBD9q19UnFsVpL,,0.0,0
6291,GiHV6YytVeCoX1C9aCdn23jQUMueJHDrYkxBK4NPE8B6,FNTFiGTmftBqwcjc4qEsRXK1AmhYxTUUnq5TaYvekCjT,1642006405,0.0,2
6292,8bxzdbD5wRFfkhPGJ8sxnHdw7xJ95KAvSaXW2hSXzYn9,FnuCrHEwXv2aKXLyEV9LCCjWEMD4Apg4Bbt7NwYgjpkg,1667401076,-1.0,4
6293,8xvXtKi44xj4YHFJmvj3xQSUnKJNzmer9wRDt2vhun6c,FNUuTV29mEpEuAnx68QEQ1p9j7vHTahuCWLU5SA1TjAL,1643472509,-1.0,1
6294,4qcR5QWjRtgvLpDWxs7uFNyEGrX3SMwprWMZ4LE7fcnk,FnuY6J72ubWgfQDnkfBc521KwLEkEsbPMBbSqPnqzGDT,1650147134,-1.0,1
6295,CsywdJRLzyF2kdP3B3CwcLg56Q2M6vsa5ACEYyUmKDeJ,FNwTR131wZzY1CBBxyg36i3kq7XyYpQ8NuaEfooyh7Vr,1663458448,0.0,6
6296,DKMZpd8UivUKkAfNdPSieqprc14SHfftHunMTGD3ngTe,FNYSW2o5CDRxpParm1Bzy8GF3J99ZzGvN68ox5XBVW6L,1672974704,0.0,6
6297,4tzAkc7cGTns1dsVaP18KvMkt9jEmzA1AaV3rMzgyi7f,Fo5oSuyB4RxmhJTiRwpwJCwCYsZv6oPkT7zswWaFW8kE,1668005438,-1.0,7
6298,JAY7zNfDojrTVBkMbVVGVFGbrh8LJXu4mQ4mesmLJBJt,FocQaAjtjxdBrykuHRHEmNLi9oiARqZMjgN7WjF2t6hY,1652181346,0.0,2
6299,9upJ3tSPcrjVZdu1VosqVXujLgQCv6v3tx8BoV988sg,FojhJW22T1WbwwgBwwMykxpHp6Wkx3ZNNvpujmqZ6NmC,1665122087,6.3,1
6300,,FoVNFEAGLArcLAhtF28YNL3dPMS2H4pN5TbDbPK7q3pX,,0.0,0
6301,,FoZN4HCLNTykx6JA2mGTuwXrsQsqCXUvECQ4wGiytebX,,0.0,0
6302,,FP5aewxyVAYUiMHhFkQuqVQqk52TfvY3mFvHC7Tv8rUb,,0.0,0
6303,FjyrJr9fPFUtutyCnZmm86L2Gp2gX1zFpjurxtdp5yEd,FP64cNZWjehWhZz6qBw3JzHqnV2BsXHsAZEqdmfyq4rt,1674292097,0.0,4
6304,,FP6arnHcr3iHctnjgu7nix62g64ZJASogRumATbPBiU1,,0.0,0
6305,,FpABFUstsauJx9cJgYhAH1c9vpTqPz781WaTc5jJDmRd,,0.0,0
6306,2M33NsWMKohaTjwFd4bWxsQA6vi5DGiXUdHpSdfR4bNn,Fpc4CKLpHXxmKAtZkEJHqxrkHu71mgDQPQqgJgCM33LC,1673991992,12.8,7
6307,2NqEt18U7Bo2U13KRAhpMyCBDrQMF1chCkWHn6QHvH92,FpHX97scmfrRNpddxUmJERVgE43AhppbKf9ExESVLUtG,1645140996,0.679,6
6308,,FPKGVDBtTQvZwzTVztDwPdg6s6vNDfgNQMDkBQmhaE2Z,,0.0,0
6309,,FpQ9idHp8dUKF7kt3LQrwE59gF1crxFrP2q7tzjGphVr,,0.0,0
6310,9W7vUA8xjfsy9CkrSW86reGjQ327No73avFH2c2ffmtt,FptzMokAz7dqvnWja4hpxXTiY6CXPaeFsMenyAG8a7XF,1661733354,0.0,5
6311,7vXWH9dSdcAak6avYhjUcZmPUKdc5Zqin6Ap6ZL8JMQ1,FPWzg35JFQdnr2DU3RwX4UTAGxXvL5mo8UezomZ4CiYy,1669585542,0.0,5
6312,5teh64TMPPPGs3rDuDvK6KJ2kdm3JZm7FfUQn9J18PQ9,FpZU3J6d8GYMJhjWvQVTKmAzmUe3Z5VkZSroF1jndzYv,1667182542,0.0,12
6313,5kkMCGuMJCnqqRnQS3U3jA1hYvZozsoGL2VtisbvmbpR,Fq3UPJDLmS81DdNe1hQNmYm9donQccJ8n2uriZVe1FAU,1671139055,0.0,6
6314,Ch7PyYvZ7PrpgAa1Lq2oqDKewr9wNWpVCwoaEqxtmVuG,FQ5qR1t8YJVDhfg5sjUuBkFGwFqL1CiJudAyo2396MA5,1664871412,-1.0,4
6315,,Fq7j8DaqrEr33mU6zgRoaWhmnRbsadGwjQq75BF6nUEL,,0.0,0
6316,,FQ9wuzA99rA2J7LztMc8Z5WV2DJavNgX3uHt9FdHToDy,,0.0,0
6317,B5hNtzuoEGnBSuCN9T4UQBnksVR1nZy4skdFHmtTwzz1,FQdb2s1zxesNtXTwAGK1v9enctAVtaaEyM1BN6TEaEsi,1666830034,13.0,4
6318,,FqfDGb67xQbXGoSe3tU9CSnEdjh2JFUxxKabgMaNuMCw,,0.0,0
6319,,FqgCRaGxThEEzE2YnSdhwgMzioMF2pmnK1KjM9p6dMHW,,0.0,0
6320,,FqHiFmgmJoX2Jm5L2r1xNXpz7yGxBLvkYYoucXmRafRR,,0.0,0
6321,GzJDWLTceKbLaqAxUiJDwv7v5kB5ehyGBoW4iLU2CoAK,FQiEcbWFHm1ohKmQWtEgLTYH6631g7Er7w58ivX7QFxw,1676238081,-1.0,3
6322,Dbvi8MNfrtzeGwsrgS3Heigx9tHbj1ZPNcoRRBGBE3hT,Fqjf4DCMdFB6LxmYpkmYrATPdFQqghe4rJQ9qhZrgvop,1653445007,2.97,3
6323,GitLB2Hiy8mhnxwaJTJh5zkHeHhnqfGk5xnKaSZxKVL8,FQm9TPJW1viLZ5HnhByTrA3yB5ZikGhHema2gbCxaCPE,1663362757,0.0,8
6324,,FqRDzNFEL6KfM9xghzLhexWDYHi2KBSsMdgBBuze7TBC,,0.0,0
6325,EvDobDKxyMuKUwknYYHxeJYUu6KStAAcfa7PizMc1MCV,FQRkFt5YzAgXmssFcBzjHH2DNCoqRguADWV1D6kQVX4h,1669748035,14.744,7
6326,5teh64TMPPPGs3rDuDvK6KJ2kdm3JZm7FfUQn9J18PQ9,FQVuye6rVLnkQxuLAXinfq4vtpqF6VpRLito2Dsyse13,1665241394,0.0,4
6327,,FR3knx7GksV2nHZ5iHpx4rhbcSG8FRMMeLyH3xs4TX5A,,0.0,0
6328,66kDYpYtuGkaZF2ho64VgEQuAgBPGjY17HtcTtANtNR8,FR9FqyoGK3gho4SMCpKbdC9TA34sjSUf3MyJ5wFBhpm3,1657561815,0.0,4
6329,,FRahAwngrfbJDrmrNkWj38Ybyr4m5TdQuS5kbWZBsVZF,,0.0,0
6330,,FrbKd5mRUTvsC8q1UzHnETjapzFfvctZqSnZ1vdg1RQ2,,0.0,0
6331,,FRdnQk4uVP5ZkJgJPMhKo6s5tMAPVuC5Eutw7iHLfQpx,,0.0,0
6332,,FrGuajz3pDPJwvNZiaB24SqBXQPXE9GhrqZsinyufKwR,,0.0,0
6333,,FRHkgQktwetEDUVMH39YEA5N3x98n1PXFXy7EoVTVVVG,,0.0,0
6334,J24TytrbQLThdXfLrYNLUHtmJvFp9XUPAjfFuinjvh5h,FRmpsnMGzEiQfoaA4kt4GsS5sRKQZ57N9Wj7CHDqY5dy,1661968490,-1.0,5
6335,,FRNHeX14AGn5DGp2SjiRRcES9VYhDBJWNmcSemu8sdrp,,0.0,0
6336,6JWesnTTypRH7GaWmqS8vqF3JiPTGoPkA9S7ToWVV3xu,FrRVj8c4UVvtUvmb4HVAUzBeC6kjFPCWcfPZ2muTAkUm,1657372379,4.4,3
6337,FXWUA9Je1DxEth8RBqkP41ohiX3B6iAmwnVieG7zoNM,FrvQj3dYpKMyodxoWoeNWeSwCgTfRNDxRdUEDBUWrc8u,1653498451,0.0,2
6338,8ZxewCpu8skRNEmV2cYwYr3kGmHKrHgUaR8UNF7QUWfZ,FRy5MEypqzN6CrqN68SgWaxf8GN5EfgoJRJFuaUPNa8t,1663555090,0.0,4
6339,6R1fWynaE9adZ8Ym5tcABP6SHCGJpbf9U5MZxhYYNaLy,FS1r352UDiHjvJKSGm3V49hztdXPxw5C4WUjdkcaSrxh,1661774786,0.0,3
6340,3Wa7QqM3Mzqq1MvWSCddak7HTLpZbazivUWVcTh1TTgG,FS3ab2EnpeJQ3CCXWXUMZ5YL1oLhb1yyHeMD9h7yyyoV,1669580831,0.0,3
6341,8bxzdbD5wRFfkhPGJ8sxnHdw7xJ95KAvSaXW2hSXzYn9,fS62ahXEit9eVwFVHutu3fektLeffKZqe8YgnTURfV9,1662396853,0.0,4
6342,2KVqMNbP6jJLuqSDiouSS5pjEujti8wFCH1LTGn8PAJx,Fs85fDKHRSgj1YhC9vGgCJQGXDtPj7fQksJTwvAjgvhV,1674442808,12.0,9
6343,,FSad6kfGMwRhjjZBJHuivUygpeRViE5xGh1K9Hg3sbHs,,0.0,0
6344,CTjQRaY7yAjhcF5Uo4JPKvDmM92Hh7f5g6wA2nrYLZhH,FSaLPtU53do9Jngu7pKdLjQnQ6kN8Df3VNvZ54X6CCzJ,1670866853,16.0,3
6345,ASR51YQKzazgsk9Layvuu5UAkFoPNsTALqRMNdCbVJgZ,FsC2GtweYXAMAFZFvQv3knZGWM1kEmRxcG83K6RAbQqP,1672882913,0.0,4
6346,Dn52DdjrEnbPsraUtANTXpizcGUqwpGEd2wfNxwiyLV2,FscF2DB8y6Vpek9GMsWpKDekRiQeJRKMPbQKvsZK1M4u,1672267220,12.1,5
6347,CqAjCdrJFYGYtSCQutasiAMD2oFX9PHxgJJ64GhVYFXd,FSEg2AsiZR9MCTUizg8awP5xn8m836cwFUzMK7iPtqwT,1668154108,0.0,3
6348,,FSfxm9BYuA348iqjtuZyZQTzKzV9bZgNFCyvxAQfMG1C,,0.0,0
6349,7i7kqiYzBhP5kMWBn3cSKoTADqmsT1qabvLGDcC6pFnn,FSidwGpxizTud6PniPtzhDXoWgWEJMY5kicscQmPcnQN,1665169222,0.0,3
6350,7W1ao5vSywcntvAZtPvbD7urVxg9LK4PgxLYgWQBwX7P,FsmMLoctK29Sf1m5FtZrS43X6nyhUs7mXV42NEPLWaXh,1673053120,19.0,7
6351,BVG6JG56Yp7gRGRJ4NCGsqM7xaoS6cq22YwjHYGBYtTY,FsNUZWWYyr1xqcPy6sTWs6uH3nXHPjetK8Bn6QDnBjAm,1674775294,0.0,8
6352,RWsHxWHCqUQUaQns2ZRQWpaSLugkcUqcrC6FYK7FwDt,Fsp6hxgQeARw6ceB65NMBm1T1RZCeF5gLrn47Q3obhJn,1667077918,14.8,3
6353,9e5N2bhemzzLKsyt7MTHaWML84BhDcCE2LWTJkQrBupf,FSr7tnvxUNsZqNWiQ8Ta18intvTuV4Rte7dT7txZ2Bfj,1673308894,0.0,17
6354,DxnS5ETWvwyinefxzf8aGz6jCRE8tt54doZZZTSimZTH,FSSJh6Y6HdiqKEx8EyPTwoAtdbsmnUQcJTksucnW71iF,1675678108,-1.0,5
6355,,FSVCieKNUis3MNCX1MMvNXEHYWCmtREmoVotq16ZLowZ,,0.0,0
6356,ApVdsJthCuBfx4nFieSqPdgJLpVEFmDMq3T2EwZ4aMtQ,Ft2U4EmQ3tUsco6WsY45b4TDY6yd2BUgS3wtpLYQoSx8,1662646102,-1.0,8
6357,,Ft5nidWQWDFuyaVV47dwdms3Qyd9rbukKpsRMZVS2rD8,,0.0,0
6358,,Ft6NENvYrLTd8EYdbrqJJYet5NxVT8EbgBxRJNf143na,,0.0,0
6359,7w9kjCHY9w7DLGchaXjTCQwzSnbGTTicAo1LCkUQne4c,FT7E12Kab7XhmaiU1oG9t4a7xmSrUDz1NPApfVG6JnUr,1657576346,5.0,2
6360,23k2Qyicy4SFrsV8f8rthjFUfwW5FCbLQRPak59s223h,Fta3CoRoC8EL2BiC3NdVABWhq3iQy3DcstToisy8PhMh,1662211548,0.0,8
6361,,FtBuWsyqimBfrp3nCVnu6GN3mPSi6EypWNFf2QZH6mkW,,0.0,0
6362,,FtjPtAw5gJvxrK9SxjRYYsKnRrnx5xsd4YKsUZc3P6JB,,0.0,0
6363,Bjvb5PD4yQd6zBzo7ZvEwjWREUmqJzY2RXJJW1a3wxhY,Ftk85kpFZLF6bEaG9Tt6tace6GZSS7pgHNEuo6qPSkxU,1673128153,0.0,6
6364,,FTKq6nz13U5RinhyKTSu5kUfEhWhd3PPbLDzczuWZc73,,0.0,0
6365,4WoNPTWZvCTyhTX11ba8Ye1WhpPiKtjUuGWpi2xQLBth,FTSJNKnETaHELjSUHXN1rdBfFFfSh9a3KwMhGc14ibRY,1670540334,0.0,7
6366,7yp5fL4Bz4CjhA89MBFftN8kCjGkemrVrSXisuCN6Xxm,FttsZP3SGUFeNgFpofbn5rFZGpirotdNaZscwPiGW2Ch,1641860785,4.0,1
6367,siLeAtxigfMGTgjozq9jNDjudPG86GfrGBiL88u3yXo,FtvahpsN77niSVBCABF2PfzLD8boksAv6TqqujdJuiAi,1657546273,0.0,1
6368,,FtWNLhwHoXQ85Y5BrUTGWvcPztn3ow2HYxtL7nzXwtsJ,,0.0,0
6369,,FtXoNyfhUeXu3g7QjcV7rGJWFyYCGmb8SNYsAiaWLLFc,,0.0,0
6370,3pXVaK1vAo8wgktntcMmQQKYnv5K6Fxi3hNPSSsjehUr,FU2Xb4xkLrTeDYhWoJ1pkEovgq5dkwRfLNiz8TPPnUso,1672029867,-1.0,13
6371,,Fu6PZ3hgBKxuWiF5nyHuk6nEkniDdNKKzu27eHgqWbBG,1672522217,-1.0,8
6372,3SMBiZ1dvQhcUiC3hXjn1QLYdSH2q2GpsTTViehQDG72,FuA11mC6kktWgCbbQaUzKhVd9869dLHtmmZ6gra3SbXf,1662856285,-1.0,3
6373,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,FuB5SQcSAvnJyb4g71rU3DWtkBLbR2q6ifF97gjQCs9z,1644547908,-1.0,4
6374,DuMboD9Ni3XLTfvAoRgdruLD2mKCYRPBKWzPnFEu5uXE,FUBN1hHJZDAAuyWgnRH4yd7y35NrU3LkegHKRbcgUCVE,1670764585,14.3,1
6375,DuMboD9Ni3XLTfvAoRgdruLD2mKCYRPBKWzPnFEu5uXE,FuiHNN92hbnbAS1HBQUec8zppoNDat5C2SZkJxnAhPmp,1670694482,33.0,1
6376,FWDLSdDDpcXrcNR8wf3RA2mxb954gSaWEFdJBBqThggY,FUJAMKGwRvpmUZPdt3udU7UBmZuJ24ua6Bj479vKxb7e,1666952200,19.9,3
6377,E8S39HwmdoPity4wEQkDWZw7n6c3LCAFFdXEJNFXBHFD,FuLdLrCEqEQMitUs1hqUybZx6GCkHGUYEbqHbQpn9xfu,1672698229,26.57,8
6378,,FUMLExCPSJWWzrhfWArmvnEkCofgNKjRTo7gU6qQuspG,,0.0,0
6379,BJatsfnxvgitEgt2c7nyUpM9QK9dCsD7QsirieRovcAf,Fuod9EmDGxgriD9Ap1TLrjLKwkmREr3cUkoEYoSxDyPc,1667459213,-1.0,6
6380,,FUPzTbRrxXwXvGJewnrULJNWk8341qnoxw5u3BQ8mzKy,,0.0,0
6381,CYmnvvtzPm7HVh5EmFQNNsPKEBXm8PjFyPiuquiDozT6,FUqkKEVXwLZS6StGR3d45SPmAGHTEUPckGrJfjhWw8XV,1665074230,0.0,4
6382,,FUv9CjfYyoBpKjECPG7mvMvm6QVwy5Yoe5jXirN4dPQY,,0.0,0
6383,W5JojKKnsPTSNd2j5enRvd1Df1Dih75ASKEnaFkJyGb,FUvK6cx2ykqqBE6rzutchP39qH3aFqVMpoAKxo1kmh5v,1641914382,-1.0,1
6384,2D3UqphBmCLUJpvZKQ3MqjPTJ6u6zcLUmryoDwtrrHgQ,Fuw8ckYxwMKXcKcvnkK6cNnDtz5TV7TUrYXLX2Xx7MTa,1653490782,4.2,1
6385,DEAoRZXVB6hoZqejkU4qCaGMYV867eM7sX5HkrmkszAf,FuXn7a7ZbLu9VeddZZYtHUtQbAAjtS5Ts9cjZgouwdZK,1670357583,0.0,5
6386,,FUXqXUgRhbDD3PLRKUeAZ9zX1XoQfZZfYwWyAhZpcPbm,,0.0,0
6387,CdyeFJMa3m7sbeWP38pfeAasVz7cEb6zqkQR9csTV4ER,FuYDuFNMJuYrDQakni6d4eJ8q2DayqDY5x7DRgVmWYBn,1669747981,-1.0,6
6388,HEJQ6CXSJd2WnSuyPjbhWLqsFkPL2QCJHvrCzkYDSXdb,FV1x1witqhpyvyeSVrXULLaP4e9fmZaDSREYPtHtpnYL,1665256113,-1.0,5
6389,9uszEe7Zc4Fbm5ARuTdqjMjGNAwMXDJRCmoEaQ1eB7tT,FV4KmXBD1KQitoQdPbZVA7UQy6Uyvz5pSgZkU7nU7yoz,1641909439,45.0,1
6390,gHKRFemTwX2tPbAm3rZGmrov4uytFUB8MCZQ2MWhZ6d,Fv67nDwoCiVEVN3Ys5PyjLPXibjLk1wj3k6VJdTTmVo5,1669604111,-1.0,8
6391,ArkHmwWvVYzN5JR3CJtBrE9s436pQFp5CmFTZ3g6gwad,Fv7dwLMLL4MLiC94aTRLeM5TgPYM183QHvg9P516trDn,1663087371,0.0,4
6392,EMvL3zXrFSAFW6GGBU3hP8y54nG5RQ2VrE41XggqRtwu,FVBvZg5u4znPu2A6YhK8bQt9QbnLH5By6E36vsjxQomm,1667454738,-1.0,4
6393,GBs9x795L8FgTpFbCF2tZnbUovBoJGtBBgpDYW5agu37,FvC5BsfbZnAL18Z1Ka11J1FHKBz2LaSKiMYFeP8WhNt,1666665991,10.0,1
6394,,FVH2YkbKw4Jf2EXHJFSqV7bRtxM4ThGv5BaZQEYiBS5a,,0.0,0
6395,D5EdwWUHeVb5yteqS53DmEeV57antYgEf7DtparbJUdZ,FvLcB7pTkYD5JLpdXPKASAuVfyyxHnJ5yseCbmdSLG1p,1675771031,-1.0,9
6396,CdyeFJMa3m7sbeWP38pfeAasVz7cEb6zqkQR9csTV4ER,FvpHbAEHHtPN5n6j1VAPU6kvmr5YErNfMcqFdKTXXGVb,1672520995,-1.0,4
6397,Hro2qQxJpJbFezoaXxgeRojQpBmRJVytEa3MpguLM8uc,FvqdLmvvt6iV7Q7i47TGE8gfTojb7NP5pcbwVxxzW9pF,1671811220,0.0,2
6398,,FvUidvo1zsL7mGeaDVbnWNUyoLKkrfzwhsy3VEoGRtZM,,0.0,0
6399,,FvXQpH5AEcsoFeu4822VeyAbMif6YbuJ9cvRTyEAzyNs,,0.0,0
6400,,FvxY4WEvkgS6dY16RHKXAmiMeXnZQMM3WGtdqUivL1ZU,,0.0,0
6401,Ef7UQ8Y9RMaZcCrSpNFE1cZdk4xLpXTJ9ekAB2HJmPA,FW2r55ua8DZtN53LzHhAW7w22pLNw23tHTrRJ39tt5Ne,1673107567,-1.0,4
6402,,FW33b59suaLdBJpg8R4gNAbXzFXnqPWPCtcHXepsqLgN,,0.0,0
6403,,Fw94E9RjHmsATHg9CX6NVgfLUsE7c4UcBiPyJiD8cKv2,,0.0,0
6404,4AUZHHu6XFWKL36RzwiqLT7mcw5RiY77Egfobx4JbCpH,FWEdiiBFvoi3MSNSnnbXu8WVuVjBJpB3aUt2tch2wFu7,1665901020,11.17,5
6405,DRgbxXP8m8B6WWgqZHkDZHudHAxX6uoDBTnNAKjje4uJ,Fwef3wd5tB1ZEWkwKKG5LY2YQK2uh9x3hi7Dx9f3asKo,1662583654,-1.0,6
6406,5VmoMC6yNLdKJFDMWSbJeitYUQoUpGdBkr7FvmiGQRCd,FWeNjwBWs4zQEogPLw1v6GkmzrZiu5CMEyzx4W9vwsPz,1666805944,0.0,2
6407,2xchDm76Ymp3ZpBwFb7tp3sEoirZRztcMmsgYBUudG9d,FWhWYgtsqywiCmmXEi8XSNnawr4wvpDX17wdyaDqUcNE,1662804173,0.0,2
6408,CT3SeTZmc9PwRHFhSkXYkZgWudvMKE1WPRYvMaou92XN,FWLY5yCf73nqCogAmYwF5NPZJuiP45VzJfRCKgCNMonC,1643939519,0.5,2
6409,BLkZd9xcHVLVsdhttaMHzBiXjMvw2azCxjRgyJZG1Ccf,FWnf1aYQJRRKU9CUVas5HHgeEnXndwMgeWP5pqJkCCE,1674165459,15.0,6
6410,CTKErty7QrKBGNmreXMqtvZeGXSSNMdhTBkTSoj6CiKy,FWoizgd5CVcu11hcHQergRzDExNFpC2LuGz113kK1Syu,1674808826,10.949999998,5
6411,CDYB5GQ8Qw5thd1eLSGPhutgDN7Hwu9Vjpb429C5S9MF,FWS53YBmXrFaobkGb8ijAG7oTXdiMFUjsLL7CMMsaQRH,1669456135,17.0,2
6412,jgNbQXRdkzdTATjKJdHY9mMU7sEh8mzH9A7PVPqc7tF,FWYkJHCPc2acPm3VdqymD5HTfqF552LJHEfVT2tDQszU,1661199393,0.0,1
6413,,FWyMcdG1T9etnDtjHmNjACF1fRGFMMfdp4CtznBmeT2r,,0.0,0
6414,Wuw3yecRpiFfXNHLy1gqvzNbVyq1aLDbuGBWv5KS7ih,Fx2PEDWoxGjNnVLaieCFmUfgXSdH87ME8smwQT9HYJhU,1673148599,0.0,9
6415,,FX3gDuTh6LYjudjHNhh8CCy3azCuu2YZFADNgHw6Uiru,,0.0,0
